DATA,SPEI_1,SPEI_2,SPEI_3,SPEI_4,SPEI_5,SPEI_6,SPEI_7,SPEI_8,SPEI_9,SPEI_10,SPEI_11,SPEI_12,SPEI_13,SPEI_14,SPEI_15,SPEI_16,SPEI_17,SPEI_18,SPEI_19,SPEI_20,SPEI_21,SPEI_22,SPEI_23,SPEI_24,SPEI_25,SPEI_26,SPEI_27,SPEI_28,SPEI_29,SPEI_30,SPEI_31,SPEI_32,SPEI_33,SPEI_34,SPEI_35,SPEI_36,SPEI_37,SPEI_38,SPEI_39,SPEI_40,SPEI_41,SPEI_42,SPEI_43,SPEI_44,SPEI_45,SPEI_46,SPEI_47,SPEI_48
Apr2007,-1.42434,-1.75601,-1.52898,-1.25031,-0.68244,0.42535,0.23514,-0.04155,-0.03369,-0.14981,-0.13083,-0.29796,-0.36628,-0.44217,-0.4148,-0.4807,-0.77049,-0.93512,-1.00188,-1.08813,-0.98491,-0.94991,-1.03157,-0.95085,-1.03666,-1.0696,-1.14304,-1.20068,-1.18954,-1.15606,-1.15567,-1.05897,-1.07719,-1.1478,-1.18137,-1.30681,-1.29725,-1.33794,-1.31931,-1.28715,-1.21222,-1.24954,-1.23537,-1.28262,-1.23956,-1.1645,-1.14017,-1.15688
May2007,-0.93789,-1.3732,-1.60514,-1.47431,-1.28489,-0.85479,0.13079,-0.02227,-0.28475,-0.26362,-0.36052,-0.33507,-0.47003,-0.52194,-0.58522,-0.55757,-0.60913,-0.85966,-1.00224,-1.05998,-1.13643,-1.04124,-1.00775,-1.0804,-1.0047,-1.08062,-1.111,-1.17752,-1.23085,-1.21981,-1.18872,-1.18842,-1.10037,-1.11689,-1.18166,-1.2114,-1.32724,-1.31839,-1.35601,-1.33842,-1.30812,-1.23614,-1.26973,-1.25618,-1.30032,-1.26115,-1.18968,-1.1666
Jun2007,1.08151,-0.31944,-1.07469,-1.40039,-1.27841,-1.1152,-0.68681,0.2696,0.10932,-0.14849,-0.13112,-0.23596,-0.21907,-0.36398,-0.42496,-0.49001,-0.46815,-0.52265,-0.77683,-0.92884,-0.98294,-1.05907,-0.96361,-0.9316,-1.0079,-0.93987,-1.02068,-1.05136,-1.11947,-1.17405,-1.15965,-1.12827,-1.12777,-1.04032,-1.05762,-1.12304,-1.15507,-1.27537,-1.26972,-1.3076,-1.2908,-1.26153,-1.18929,-1.22297,-1.20922,-1.25328,-1.21448,-1.1432
Jul2007,1.27606,1.46238,0.23915,-0.70818,-1.15158,-1.05905,-0.93104,-0.50075,0.44558,0.266,0.00575,0.02038,-0.0936,-0.08426,-0.23918,-0.31189,-0.38417,-0.36638,-0.42611,-0.6858,-0.84431,-0.89653,-0.97364,-0.87691,-0.84628,-0.92674,-0.86496,-0.95358,-0.98695,-1.05793,-1.11514,-1.09888,-1.06856,-1.06808,-0.98037,-0.99918,-1.06536,-1.09864,-1.22344,-1.22179,-1.26157,-1.24503,-1.21734,-1.14347,-1.1767,-1.16173,-1.20633,-1.16782
Aug2007,0.13762,0.89548,1.19033,0.21943,-0.65995,-1.088,-1.00612,-0.8823,-0.448,0.4559,0.27998,0.03192,0.04463,-0.06688,-0.06013,-0.21571,-0.2917,-0.36358,-0.34698,-0.40379,-0.65895,-0.81954,-0.87288,-0.94854,-0.85266,-0.82147,-0.90241,-0.84273,-0.93188,-0.9652,-1.03667,-1.09347,-1.07937,-1.05014,-1.05042,-0.96416,-0.98365,-1.04914,-1.08198,-1.20687,-1.20595,-1.24552,-1.22894,-1.20253,-1.12837,-1.15962,-1.14512,-1.18891
Sep2007,2.01073,1.58753,1.74802,1.86448,1.17778,0.00394,-0.61637,-0.58457,-0.49635,-0.03706,0.82905,0.61233,0.37094,0.3676,0.24463,0.24152,0.06585,-0.039,-0.12365,-0.1165,-0.18678,-0.46731,-0.64525,-0.70217,-0.78474,-0.68701,-0.65559,-0.74753,-0.69257,-0.79938,-0.83631,-0.91741,-0.9797,-0.96536,-0.93716,-0.93801,-0.84872,-0.87179,-0.94268,-0.97977,-1.11545,-1.11835,-1.15932,-1.1441,-1.1161,-1.03581,-1.06885,-1.05425
Oct2007,0.66422,1.61572,1.44332,1.65387,1.72803,1.20386,0.23689,-0.36752,-0.36105,-0.30618,0.13206,0.92251,0.71308,0.48337,0.47167,0.35372,0.34361,0.16311,0.05352,-0.03002,-0.02754,-0.09641,-0.37835,-0.55889,-0.61853,-0.70367,-0.60877,-0.57904,-0.67509,-0.62521,-0.73555,-0.77392,-0.85682,-0.92032,-0.90194,-0.87627,-0.87617,-0.78663,-0.81204,-0.88459,-0.92192,-1.0621,-1.06763,-1.10943,-1.09496,-1.06829,-0.98699,-1.02041
Nov2007,-0.87325,-0.28792,0.56665,0.5612,0.9029,1.04531,0.59446,-0.15492,-0.64532,-0.61457,-0.54502,-0.1632,0.60831,0.44433,0.21918,0.2167,0.10437,0.09977,-0.06725,-0.14061,-0.20888,-0.19836,-0.25113,-0.50572,-0.66869,-0.71713,-0.79498,-0.70498,-0.67376,-0.76347,-0.7094,-0.80764,-0.84016,-0.91875,-0.9811,-0.96489,-0.94049,-0.94108,-0.85473,-0.87666,-0.94641,-0.98204,-1.1151,-1.11818,-1.15718,-1.14104,-1.11348,-1.03447
Dec2007,-0.36306,-0.83087,-0.41847,0.26116,0.26002,0.5446,0.68251,0.30333,-0.29697,-0.73988,-0.70428,-0.62471,-0.27009,0.46556,0.31418,0.10188,0.10645,0.00334,0.00289,-0.1439,-0.21435,-0.27261,-0.25941,-0.30406,-0.55755,-0.71858,-0.76342,-0.8405,-0.75254,-0.72158,-0.8098,-0.75399,-0.84676,-0.87849,-0.95653,-1.01878,-1.00019,-0.97407,-0.97469,-0.88869,-0.90965,-0.97866,-1.01365,-1.14434,-1.14809,-1.18868,-1.17266,-1.14539
Jan2008,0.61913,0.0111,-0.55129,-0.26118,0.34735,0.34897,0.59378,0.72513,0.35608,-0.21814,-0.66782,-0.64335,-0.56554,-0.20118,0.4851,0.33803,0.13658,0.1377,0.04161,0.04215,-0.09936,-0.18255,-0.24772,-0.23866,-0.28563,-0.53648,-0.70117,-0.74438,-0.82257,-0.73803,-0.70706,-0.79908,-0.74702,-0.84691,-0.87985,-0.96401,-1.03035,-1.01297,-0.98998,-0.99257,-0.90744,-0.93147,-1.00478,-1.04259,-1.18374,-1.19167,-1.23568,-1.21733
Feb2008,0.17317,0.4405,0.01385,-0.45602,-0.19624,0.35274,0.34923,0.55439,0.67212,0.33263,-0.18499,-0.59293,-0.57723,-0.51602,-0.17649,0.46861,0.33052,0.14177,0.14586,0.05125,0.05268,-0.08468,-0.17024,-0.23381,-0.22427,-0.27129,-0.51415,-0.67437,-0.71768,-0.79501,-0.71262,-0.683,-0.77419,-0.72604,-0.82504,-0.85727,-0.9409,-1.00694,-0.98894,-0.96805,-0.97049,-0.88637,-0.91035,-0.98209,-1.01882,-1.16031,-1.16902,-1.21375
Mar2008,2.36836,1.87352,1.60662,1.0856,0.54537,0.67328,1.04267,1.01859,1.161,1.24066,0.97089,0.46465,0.05151,0.02476,0.04203,0.364,0.91628,0.76665,0.59407,0.58277,0.49484,0.48282,0.33901,0.22833,0.14723,0.14478,0.07876,-0.16819,-0.34272,-0.39585,-0.48218,-0.40377,-0.37665,-0.48129,-0.44412,-0.56693,-0.6058,-0.70279,-0.78009,-0.76253,-0.74298,-0.74624,-0.65698,-0.68531,-0.76403,-0.80818,-0.96876,-0.98632
Apr2008,0.04026,1.64995,1.36501,1.2741,0.92151,0.45209,0.59059,0.93569,0.91061,1.04893,1.1233,0.87115,0.41309,0.04001,0.01576,0.03265,0.31791,0.83006,0.69155,0.53145,0.52443,0.44604,0.43662,0.30175,0.20134,0.12616,0.12477,0.06494,-0.15957,-0.31863,-0.36834,-0.45052,-0.3808,-0.35563,-0.45438,-0.42187,-0.5377,-0.57516,-0.66897,-0.74274,-0.72543,-0.70829,-0.71107,-0.62708,-0.65411,-0.72913,-0.77175,-0.92707
May2008,-1.18047,-0.72697,0.72523,0.63491,0.67183,0.4318,0.06604,0.23896,0.58946,0.58545,0.74294,0.83073,0.56682,0.12709,-0.21207,-0.22557,-0.19942,0.08132,0.59485,0.46773,0.31387,0.31351,0.23939,0.23487,0.10828,0.02306,-0.04042,-0.03617,-0.08875,-0.30391,-0.44702,-0.49373,-0.56737,-0.50025,-0.47373,-0.56321,-0.53002,-0.63595,-0.66887,-0.75315,-0.8204,-0.80289,-0.78519,-0.78753,-0.70892,-0.73451,-0.80317,-0.84181
Jun2008,-0.95369,-1.27014,-0.9217,0.37643,0.34158,0.40935,0.22092,-0.10643,0.07543,0.43018,0.4326,0.58575,0.67474,0.41455,-0.00394,-0.31871,-0.32735,-0.29583,-0.02471,0.4834,0.36122,0.21079,0.213,0.14209,0.14168,0.01923,-0.06009,-0.11976,-0.11273,-0.16138,-0.3643,-0.49937,-0.54444,-0.61442,-0.54829,-0.52189,-0.60721,-0.57466,-0.67516,-0.70819,-0.7876,-0.85087,-0.83266,-0.81636,-0.81887,-0.74274,-0.767,-0.83231
Jul2008,-0.84564,-1.15932,-1.3046,-1.00944,0.11361,0.11514,0.19429,0.02515,-0.25841,-0.07714,0.27549,0.28925,0.44608,0.54064,0.28709,-0.11702,-0.41804,-0.42163,-0.386,-0.11967,0.38543,0.27077,0.1247,0.12967,0.06065,0.06263,-0.05597,-0.1287,-0.18671,-0.17859,-0.22442,-0.42175,-0.5522,-0.596,-0.6623,-0.59756,-0.57092,-0.65157,-0.61845,-0.71483,-0.74755,-0.82322,-0.88426,-0.8647,-0.84788,-0.84952,-0.7764,-0.79989
Aug2008,-1.03862,-1.15845,-1.28918,-1.40538,-1.14335,-0.18942,-0.15008,-0.04498,-0.16001,-0.40687,-0.22959,0.11528,0.13486,0.2888,0.38135,0.14275,-0.23268,-0.51213,-0.51119,-0.47039,-0.21437,0.27224,0.16673,0.02809,0.0357,-0.03121,-0.02696,-0.13917,-0.20507,-0.2597,-0.25082,-0.29243,-0.48352,-0.60683,-0.64879,-0.71278,-0.65036,-0.62428,-0.70035,-0.66635,-0.75795,-0.78923,-0.86125,-0.9201,-0.89946,-0.88163,-0.88339,-0.81332
Sep2008,0.73247,-0.17453,-0.53357,-0.8151,-1.15383,-0.95292,0.0227,0.02477,0.10735,-0.03749,-0.30376,-0.13567,0.2058,0.21977,0.36472,0.45609,0.21753,-0.16653,-0.4486,-0.45116,-0.41175,-0.15497,0.33883,0.22892,0.09003,0.09526,0.02871,0.03218,-0.08045,-0.15157,-0.20779,-0.20163,-0.24424,-0.43835,-0.56535,-0.60906,-0.67443,-0.61286,-0.58808,-0.66536,-0.63087,-0.72364,-0.7536,-0.8276,-0.88533,-0.86099,-0.84246,-0.84559
Oct2008,0.93838,1.09364,0.45039,0.09137,-0.22105,-0.72279,-0.61583,0.33225,0.3147,0.3612,0.20392,-0.09005,0.06011,0.38526,0.38758,0.52379,0.60479,0.36678,-0.02687,-0.31304,-0.32139,-0.28259,-0.02902,0.45299,0.34016,0.20066,0.20103,0.13432,0.13425,0.01776,-0.05589,-0.11604,-0.11121,-0.15594,-0.34659,-0.4788,-0.52227,-0.58908,-0.52946,-0.50619,-0.58376,-0.55145,-0.649,-0.68005,-0.75685,-0.81808,-0.79341,-0.77425
Nov2008,-1.08457,-0.26078,-0.00145,-0.35299,-0.59037,-0.77511,-1.07531,-0.90286,-0.11445,-0.09669,-0.02976,-0.15331,-0.39836,-0.23531,0.07774,0.09028,0.22207,0.30299,0.07833,-0.2492,-0.49847,-0.49638,-0.45029,-0.21407,0.23745,0.14369,0.01832,0.02567,-0.03413,-0.033,-0.13568,-0.19621,-0.24463,-0.23627,-0.2773,-0.45729,-0.58009,-0.62096,-0.68329,-0.62383,-0.60162,-0.67461,-0.64287,-0.73294,-0.76039,-0.83033,-0.88601,-0.86117
Dec2008,-1.18427,-1.36456,-0.67055,-0.44618,-0.72602,-0.93257,-1.0521,-1.25321,-1.09239,-0.38392,-0.34665,-0.2583,-0.38421,-0.61175,-0.46271,-0.14622,-0.12311,0.01278,0.09745,-0.10013,-0.39943,-0.62474,-0.61694,-0.56372,-0.34166,0.09615,0.01598,-0.10533,-0.09801,-0.15468,-0.1511,-0.24776,-0.29904,-0.34288,-0.33282,-0.37109,-0.54414,-0.65996,-0.69923,-0.76002,-0.70016,-0.67718,-0.7473,-0.71379,-0.80076,-0.82809,-0.89573,-0.94972
Jan2009,-2.22243,-2.3274,-2.14004,-1.45909,-1.13649,-1.33892,-1.4614,-1.5135,-1.58307,-1.43611,-0.80866,-0.74947,-0.63352,-0.71659,-0.8854,-0.76311,-0.47425,-0.44448,-0.31204,-0.22138,-0.38206,-0.63918,-0.84157,-0.82813,-0.77431,-0.56701,-0.14795,-0.21508,-0.32624,-0.31927,-0.36981,-0.36367,-0.44768,-0.48945,-0.52766,-0.51751,-0.55228,-0.71774,-0.82773,-0.86561,-0.92703,-0.86848,-0.84587,-0.91258,-0.87708,-0.95974,-0.98638,-1.05007
Feb2009,-1.37016,-2.01865,-2.20566,-2.2593,-1.69622,-1.37488,-1.52443,-1.58362,-1.60328,-1.63154,-1.48753,-0.94022,-0.88087,-0.77159,-0.84308,-0.9863,-0.87992,-0.612,-0.57573,-0.45213,-0.36065,-0.50307,-0.73403,-0.92009,-0.90347,-0.85117,-0.65811,-0.25563,-0.31718,-0.42258,-0.41478,-0.4624,-0.45449,-0.5325,-0.56708,-0.60098,-0.58935,-0.62034,-0.77734,-0.8835,-0.91955,-0.97765,-0.92108,-0.89806,-0.95966,-0.92475,-1.0017,-1.02783
Mar2009,-1.12974,-1.43371,-1.91527,-1.99863,-2.14275,-1.79836,-1.51525,-1.63353,-1.67708,-1.67871,-1.68241,-1.54209,-1.06251,-0.99781,-0.89685,-0.94088,-1.04929,-0.95952,-0.7263,-0.69191,-0.57799,-0.49139,-0.60986,-0.81225,-0.9827,-0.963,-0.91668,-0.74065,-0.35917,-0.41638,-0.51465,-0.507,-0.55033,-0.54047,-0.61012,-0.64037,-0.66984,-0.65758,-0.68428,-0.83347,-0.93531,-0.96987,-1.0249,-0.97053,-0.94798,-1.00631,-0.97152,-1.04269
Apr2009,-1.94023,-1.84173,-1.86205,-1.98405,-2.13551,-2.22569,-2.09672,-1.86987,-1.92455,-1.94755,-1.91892,-1.86135,-1.71217,-1.349,-1.28425,-1.18557,-1.20531,-1.27102,-1.20587,-1.01966,-0.98724,-0.89244,-0.80908,-0.88755,-1.0308,-1.16637,-1.14443,-1.10212,-0.95732,-0.63423,-0.67903,-0.76093,-0.7513,-0.7836,-0.77143,-0.82142,-0.83734,-0.8598,-0.84731,-0.86574,-0.99107,-1.07851,-1.10876,-1.15599,-1.10781,-1.08748,-1.13576,-1.10256
May2009,-1.92003,-2.08746,-1.99284,-2.00596,-2.07022,-2.22813,-2.3099,-2.26932,-2.04928,-2.09977,-2.11871,-2.0786,-1.99064,-1.83897,-1.54979,-1.48908,-1.39791,-1.41143,-1.45118,-1.4015,-1.24606,-1.21487,-1.13147,-1.05241,-1.1022,-1.20871,-1.32346,-1.29976,-1.26033,-1.13738,-0.85665,-0.89597,-0.96496,-0.95264,-0.97752,-0.96176,-0.99742,-1.0054,-1.02301,-1.00819,-1.02133,-1.12957,-1.20521,-1.23255,-1.27433,-1.23165,-1.21143,-1.25227
Jun2009,-2.28434,-2.12902,-2.17306,-2.12063,-2.11247,-2.13655,-2.3156,-2.38046,-2.36461,-2.17182,-2.21245,-2.19767,-2.14409,-2.04934,-1.89988,-1.64911,-1.59109,-1.50273,-1.51455,-1.54625,-1.50167,-1.35889,-1.32769,-1.25094,-1.17453,-1.21136,-1.29914,-1.40285,-1.37839,-1.33986,-1.22489,-0.96506,-1.00163,-1.06428,-1.05031,-1.07203,-1.05545,-1.08433,-1.08794,-1.10438,-1.08869,-1.09873,-1.19811,-1.26853,-1.2948,-1.33409,-1.29334,-1.27318
Jul2009,-2.09627,-2.62648,-2.14336,-2.2288,-2.20019,-2.18236,-2.17936,-2.3235,-2.38358,-2.37709,-2.20573,-2.25434,-2.23226,-2.17722,-2.09543,-1.94792,-1.71492,-1.65802,-1.57413,-1.58779,-1.61232,-1.57387,-1.4395,-1.40852,-1.33631,-1.26098,-1.28849,-1.36548,-1.46265,-1.43689,-1.39926,-1.29037,-1.0478,-1.0822,-1.13974,-1.12552,-1.14479,-1.12674,-1.15011,-1.15149,-1.16758,-1.15121,-1.16001,-1.25197,-1.31751,-1.34214,-1.37971,-1.34048
Aug2009,-1.03601,-1.73312,-2.08326,-2.08235,-2.14602,-2.16776,-2.15951,-2.16908,-2.34248,-2.39407,-2.39027,-2.23658,-2.28115,-2.26011,-2.19706,-2.11465,-1.96386,-1.73782,-1.6804,-1.59909,-1.61199,-1.63608,-1.6012,-1.47102,-1.43997,-1.36709,-1.29378,-1.31644,-1.38781,-1.48032,-1.4546,-1.41744,-1.31393,-1.08178,-1.11558,-1.17062,-1.15695,-1.17506,-1.15651,-1.17789,-1.17777,-1.19315,-1.17646,-1.185,-1.27183,-1.33316,-1.35749,-1.39327
Sep2009,-1.32294,-1.53576,-1.93491,-2.308,-2.21335,-2.23257,-2.25889,-2.22567,-2.22088,-2.33662,-2.36385,-2.3592,-2.23782,-2.27551,-2.23926,-2.18523,-2.11381,-1.97822,-1.7785,-1.72473,-1.65051,-1.66036,-1.67817,-1.64755,-1.5276,-1.49804,-1.42888,-1.35748,-1.37292,-1.4368,-1.52444,-1.49809,-1.46074,-1.36253,-1.1415,-1.17404,-1.22626,-1.21218,-1.22966,-1.21066,-1.22807,-1.2246,-1.23768,-1.22125,-1.2265,-1.30811,-1.36742,-1.39234
Oct2009,0.90207,-0.12411,-0.59842,-1.19963,-1.72159,-2.02269,-2.09953,-2.17212,-2.16872,-2.1638,-2.28814,-2.31793,-2.28624,-2.15421,-2.18293,-2.15329,-2.09847,-2.03271,-1.90323,-1.69623,-1.64154,-1.56912,-1.57698,-1.60204,-1.56636,-1.44094,-1.41161,-1.34286,-1.27386,-1.29662,-1.36869,-1.4576,-1.43333,-1.39584,-1.29302,-1.06801,-1.10055,-1.15509,-1.14259,-1.1611,-1.14265,-1.16392,-1.16359,-1.17725,-1.16158,-1.1689,-1.25301,-1.31431
Nov2009,-1.44983,-0.52899,-1.06715,-1.28728,-1.79431,-2.10901,-2.27451,-2.25428,-2.2985,-2.27813,-2.25379,-2.40301,-2.41758,-2.44839,-2.30511,-2.32196,-2.27961,-2.20935,-2.11888,-1.99757,-1.79782,-1.73931,-1.66627,-1.67263,-1.69161,-1.65839,-1.53998,-1.51491,-1.44591,-1.37688,-1.38758,-1.44851,-1.53294,-1.50989,-1.47347,-1.37627,-1.16344,-1.19511,-1.24673,-1.23209,-1.24892,-1.23004,-1.24579,-1.24135,-1.2529,-1.23545,-1.24012,-1.32046
Dec2009,-0.18758,-1.15358,-0.5386,-1.01928,-1.2352,-1.69176,-1.96007,-2.16614,-2.27392,-2.41028,-2.39082,-2.38258,-2.56443,-2.50849,-2.52853,-2.39868,-2.42098,-2.38535,-2.30485,-2.20871,-2.05657,-1.8478,-1.78585,-1.7079,-1.71693,-1.73499,-1.70607,-1.5813,-1.55442,-1.48466,-1.41414,-1.42174,-1.47985,-1.56554,-1.54188,-1.50473,-1.40426,-1.18855,-1.22048,-1.27265,-1.25749,-1.27409,-1.25432,-1.26771,-1.26412,-1.27753,-1.26028,-1.26547
Jan2010,-2.1058,-1.5391,-1.90892,-1.28915,-1.59193,-1.74883,-2.05197,-2.25964,-2.32688,-2.49899,-2.66008,-2.60444,-2.57222,-2.59493,-2.50433,-2.54226,-2.4306,-2.44799,-2.43654,-2.37092,-2.28038,-2.13132,-1.94579,-1.88525,-1.81837,-1.83552,-1.85015,-1.82382,-1.70871,-1.67891,-1.61351,-1.54362,-1.54968,-1.60364,-1.68474,-1.66218,-1.62476,-1.52991,-1.32939,-1.3648,-1.42047,-1.4066,-1.42316,-1.4023,-1.41555,-1.41063,-1.42502,-1.40364
Feb2010,0.69782,-0.94247,-0.86603,-1.41502,-0.9504,-1.27834,-1.43708,-1.70731,-1.93981,-2.0952,-2.29667,-2.46869,-2.44551,-2.43017,-2.45597,-2.39009,-2.40949,-2.31717,-2.34293,-2.32621,-2.27258,-2.1977,-2.05226,-1.8673,-1.81287,-1.74711,-1.77154,-1.79934,-1.76797,-1.64948,-1.61855,-1.55224,-1.48533,-1.49634,-1.55527,-1.63685,-1.61607,-1.57966,-1.48198,-1.28151,-1.31583,-1.37111,-1.3588,-1.37561,-1.35542,-1.37153,-1.36871,-1.38418
Mar2010,-0.40807,0.04952,-0.81032,-0.84518,-1.29734,-0.94696,-1.21393,-1.35802,-1.60846,-1.8286,-2.0038,-2.19734,-2.34884,-2.31682,-2.31692,-2.35893,-2.31079,-2.30067,-2.20869,-2.24123,-2.23992,-2.18765,-2.12965,-1.99782,-1.81875,-1.76845,-1.70636,-1.73777,-1.78013,-1.74931,-1.63326,-1.60313,-1.53588,-1.4699,-1.48125,-1.54176,-1.62319,-1.60395,-1.56836,-1.46972,-1.27361,-1.30755,-1.36128,-1.3499,-1.36639,-1.34718,-1.36501,-1.36245
Apr2010,-1.79502,-1.48326,-1.11137,-1.39784,-1.42506,-1.66179,-1.4516,-1.59604,-1.66901,-1.83803,-1.97683,-2.06967,-2.18794,-2.27022,-2.24816,-2.25334,-2.27193,-2.23291,-2.21875,-2.15221,-2.18375,-2.19043,-2.15074,-2.0956,-1.98532,-1.83303,-1.79043,-1.73895,-1.76852,-1.81099,-1.78501,-1.68178,-1.65254,-1.59196,-1.53579,-1.54046,-1.5897,-1.66179,-1.64514,-1.61254,-1.52417,-1.35262,-1.38373,-1.43039,-1.42013,-1.43467,-1.4163,-1.43032
May2010,-2.15454,-2.14522,-1.92553,-1.70698,-1.8097,-1.86046,-2.01275,-1.9175,-1.95438,-2.00819,-2.1234,-2.19503,-2.20601,-2.25277,-2.30249,-2.27837,-2.27686,-2.30512,-2.27122,-2.26751,-2.21874,-2.24351,-2.24807,-2.20964,-2.14906,-2.05057,-1.92566,-1.88669,-1.84026,-1.86111,-1.89882,-1.87687,-1.7921,-1.76555,-1.71374,-1.66038,-1.65515,-1.69098,-1.75393,-1.73845,-1.70748,-1.62754,-1.47701,-1.50542,-1.54634,-1.53742,-1.54778,-1.52938
Jun2010,-1.49968,-2.13485,-2.12689,-1.97918,-1.77932,-1.84888,-1.92416,-2.05232,-1.97269,-2.00914,-2.05455,-2.13131,-2.18339,-2.19158,-2.22793,-2.27903,-2.25977,-2.26212,-2.28928,-2.26283,-2.25677,-2.21058,-2.23096,-2.23633,-2.20474,-2.14443,-2.04866,-1.92934,-1.89268,-1.84804,-1.86864,-1.90374,-1.88182,-1.80112,-1.77636,-1.72747,-1.6765,-1.67033,-1.70352,-1.76176,-1.74721,-1.71774,-1.64093,-1.49639,-1.52385,-1.56347,-1.55446,-1.56352
Jul2010,-1.1387,-1.66665,-2.03687,-2.11551,-2.00327,-1.81711,-1.87083,-1.93241,-2.04328,-1.97465,-2.00589,-2.05759,-2.12147,-2.16506,-2.1863,-2.21437,-2.25022,-2.23302,-2.23845,-2.27307,-2.25394,-2.2525,-2.20944,-2.22789,-2.23229,-2.20248,-2.14215,-2.05193,-1.93567,-1.89854,-1.85512,-1.87158,-1.90365,-1.88135,-1.80517,-1.78245,-1.73616,-1.68704,-1.68049,-1.71279,-1.76944,-1.75488,-1.72703,-1.65212,-1.51195,-1.53796,-1.57621,-1.567
Aug2010,-1.76411,-1.7884,-1.85327,-2.09801,-2.11925,-2.06489,-1.90762,-1.94647,-2.03384,-2.13437,-2.08537,-2.11094,-2.15723,-2.21183,-2.23584,-2.24174,-2.25279,-2.28349,-2.26276,-2.26967,-2.30414,-2.28465,-2.28604,-2.24599,-2.26218,-2.26037,-2.23069,-2.16612,-2.07562,-1.96208,-1.92445,-1.882,-1.89601,-1.92854,-1.909,-1.83527,-1.81323,-1.76876,-1.72078,-1.71332,-1.74072,-1.79419,-1.77867,-1.75125,-1.67893,-1.5441,-1.56986,-1.60547
Sep2010,-2.04475,-2.41317,-2.30912,-2.35323,-2.33388,-2.27687,-2.23083,-2.06126,-2.07319,-2.12436,-2.19394,-2.16259,-2.18905,-2.22736,-2.25222,-2.26855,-2.26764,-2.27499,-2.31373,-2.29413,-2.30461,-2.33174,-2.31438,-2.31933,-2.28704,-2.30265,-2.30345,-2.27435,-2.20984,-2.11757,-2.0111,-1.97247,-1.93127,-1.94504,-1.9762,-1.95818,-1.88789,-1.86481,-1.82269,-1.77619,-1.7664,-1.78919,-1.84076,-1.82553,-1.79798,-1.72876,-1.59897,-1.62517
Oct2010,-1.56679,-2.3311,-2.42992,-2.47839,-2.52272,-2.55619,-2.39178,-2.39275,-2.22676,-2.20389,-2.26479,-2.3302,-2.30427,-2.30992,-2.33471,-2.34753,-2.34214,-2.31376,-2.31386,-2.35819,-2.33171,-2.34706,-2.36571,-2.3521,-2.35582,-2.31801,-2.33129,-2.33194,-2.29997,-2.22992,-2.14132,-2.03561,-1.99902,-1.95843,-1.97492,-2.00431,-1.98994,-1.92202,-1.89755,-1.85467,-1.8101,-1.79785,-1.81785,-1.86859,-1.85299,-1.82546,-1.75912,-1.6338
Nov2010,-1.46973,-1.87673,-2.42737,-2.66809,-2.9182,-2.80215,-2.77687,-2.53437,-2.49922,-2.33271,-2.29221,-2.38319,-2.43029,-2.46725,-2.45178,-2.46445,-2.46146,-2.43725,-2.38019,-2.38984,-2.42655,-2.39654,-2.41126,-2.42785,-2.40976,-2.42095,-2.38709,-2.40587,-2.40384,-2.36466,-2.28841,-2.19685,-2.09676,-2.06217,-2.01945,-2.03522,-2.06511,-2.05138,-1.98647,-1.96143,-1.91777,-1.87226,-1.85339,-1.86717,-1.9157,-1.89951,-1.87193,-1.80967
Dec2010,-0.25528,-1.20731,-1.71871,-2.40411,-2.62001,-2.79164,-2.60247,-2.65584,-2.57338,-2.63857,-2.45676,-2.43044,-2.54781,-2.52634,-2.55317,-2.5566,-2.57548,-2.58299,-2.54936,-2.49234,-2.46974,-2.51156,-2.47734,-2.49406,-2.49951,-2.47496,-2.50157,-2.45946,-2.47119,-2.46863,-2.42654,-2.33979,-2.24381,-2.14216,-2.10572,-2.06067,-2.0761,-2.10865,-2.0941,-2.02701,-2.00181,-1.95705,-1.90885,-1.8845,-1.89754,-1.94868,-1.93268,-1.90525
Jan2011,-1.16378,-0.96827,-1.56421,-2.06891,-2.46079,-2.72781,-2.74858,-2.66492,-2.65882,-2.7186,-2.81087,-2.59748,-2.55847,-2.5219,-2.47106,-2.50657,-2.51734,-2.53262,-2.5678,-2.55472,-2.51431,-2.49053,-2.53761,-2.50488,-2.53315,-2.55923,-2.5372,-2.56081,-2.52908,-2.5275,-2.53054,-2.4883,-2.41678,-2.32585,-2.22195,-2.18601,-2.13916,-2.15521,-2.20262,-2.19942,-2.13996,-2.11785,-2.07339,-2.02396,-2.00607,-2.0207,-2.07521,-2.05123
Feb2011,-2.03059,-1.85254,-1.66115,-2.02945,-2.46247,-2.75103,-2.9266,-2.80118,-2.6914,-2.6498,-2.70067,-2.82317,-2.63401,-2.5824,-2.54229,-2.492,-2.53018,-2.5502,-2.57332,-2.59099,-2.57692,-2.53123,-2.49398,-2.54122,-2.5133,-2.53793,-2.57346,-2.5703,-2.59274,-2.55669,-2.54914,-2.54753,-2.50589,-2.43002,-2.34359,-2.24416,-2.2096,-2.16359,-2.17623,-2.22072,-2.21714,-2.16066,-2.14121,-2.09888,-2.05153,-2.03078,-2.043,-2.0963
