DATA,SPEI_1,SPEI_2,SPEI_3,SPEI_4,SPEI_5,SPEI_6,SPEI_7,SPEI_8,SPEI_9,SPEI_10,SPEI_11,SPEI_12,SPEI_13,SPEI_14,SPEI_15,SPEI_16,SPEI_17,SPEI_18,SPEI_19,SPEI_20,SPEI_21,SPEI_22,SPEI_23,SPEI_24,SPEI_25,SPEI_26,SPEI_27,SPEI_28,SPEI_29,SPEI_30,SPEI_31,SPEI_32,SPEI_33,SPEI_34,SPEI_35,SPEI_36,SPEI_37,SPEI_38,SPEI_39,SPEI_40,SPEI_41,SPEI_42,SPEI_43,SPEI_44,SPEI_45,SPEI_46,SPEI_47,SPEI_48
Dec1991,1.35445,-0.16418,-0.1278,-0.18615,-0.38598,-0.51378,-0.46951,-0.29095,-0.58071,0.05048,-0.00099,-0.15278,-0.20285,-0.54765,-0.4567,-0.51352,-0.58826,-0.68422,-0.77376,-0.8344,-0.95613,-1.15829,-1.0614,-1.03396,-0.87611,-1.05685,-1.14535,-1.13662,-1.16973,-1.21143,-1.17355,-1.13348,-1.36636,-1.3525,-1.33117,-1.34961,-1.39703,-1.41177,-1.41947,-1.40165,-1.3137,-1.24294,-1.21157,-1.21732,-1.13579,-1.05649,-1.00124,-0.96732
Jan1992,0.16812,0.96275,-0.15986,-0.14017,-0.21349,-0.40106,-0.51959,-0.4651,-0.30318,-0.5974,0.01847,-0.04531,-0.17668,-0.22153,-0.55172,-0.47258,-0.52858,-0.60076,-0.69644,-0.78109,-0.83761,-0.95183,-1.13481,-1.0494,-1.02861,-0.88612,-1.05092,-1.12164,-1.11429,-1.14403,-1.18819,-1.1526,-1.1195,-1.35019,-1.33881,-1.31308,-1.33156,-1.3823,-1.40047,-1.40631,-1.39118,-1.30617,-1.23659,-1.21122,-1.22173,-1.14367,-1.07155,-1.01746
Feb1992,0.00168,0.01571,0.68088,-0.18722,-0.20937,-0.26606,-0.42303,-0.52821,-0.46146,-0.29316,-0.58358,0.00855,-0.05392,-0.1855,-0.20852,-0.55225,-0.47361,-0.53382,-0.61008,-0.69972,-0.78347,-0.83939,-0.95756,-1.12837,-1.0416,-1.02095,-0.88157,-1.04438,-1.1121,-1.10493,-1.13588,-1.17852,-1.14406,-1.11423,-1.33686,-1.32823,-1.30402,-1.31918,-1.36471,-1.38642,-1.39202,-1.37549,-1.29363,-1.22721,-1.20197,-1.20932,-1.1367,-1.06474
Mar1992,1.30588,0.96713,0.85011,1.22788,0.6705,0.5626,0.51613,0.35493,0.23233,0.22381,0.24322,-0.06176,0.40738,0.33001,0.18307,0.13647,-0.20185,-0.12558,-0.18799,-0.27083,-0.35381,-0.45,-0.53912,-0.67858,-0.86448,-0.79695,-0.78198,-0.65006,-0.8169,-0.87196,-0.86691,-0.90233,-0.94491,-0.92208,-0.90657,-1.1437,-1.13924,-1.11813,-1.11935,-1.16678,-1.19558,-1.19484,-1.17949,-1.09863,-1.03311,-1.01195,-1.01954,-0.95032
Apr1992,0.80689,1.32631,1.08755,1.02983,1.3356,0.89708,0.79956,0.75055,0.61563,0.52048,0.48142,0.45815,0.17113,0.63025,0.55651,0.39505,0.34045,-0.01401,0.05318,-0.01011,-0.10058,-0.18802,-0.29509,-0.39414,-0.55006,-0.75336,-0.68313,-0.65978,-0.52179,-0.70194,-0.76291,-0.75785,-0.79645,-0.84013,-0.82111,-0.81633,-1.07222,-1.07226,-1.04994,-1.04465,-1.09056,-1.12317,-1.12115,-1.1048,-1.02083,-0.95296,-0.93263,-0.93945
May1992,2.11618,2.00674,2.06032,1.8596,1.82295,1.9772,1.70145,1.57241,1.52639,1.43348,1.34064,1.28552,1.2335,0.95651,1.3199,1.24009,1.10126,1.05643,0.73606,0.79619,0.73201,0.62485,0.52169,0.37644,0.23589,0.04885,-0.18407,-0.13192,-0.09462,0.04968,-0.15165,-0.22325,-0.21941,-0.27334,-0.32543,-0.32626,-0.34467,-0.64588,-0.64216,-0.62338,-0.6021,-0.65181,-0.68593,-0.68108,-0.66754,-0.58439,-0.51727,-0.50905
Jun1992,1.75847,2.15757,2.07763,2.10973,1.94338,1.91311,2.05786,1.82442,1.69618,1.65314,1.56769,1.48112,1.42278,1.37776,1.13159,1.4603,1.37851,1.25947,1.21861,0.9352,0.98664,0.92488,0.81869,0.71384,0.56579,0.42048,0.23714,-0.001,0.04466,0.08527,0.22851,0.03467,-0.03793,-0.03607,-0.09544,-0.1519,-0.15942,-0.18231,-0.48669,-0.48633,-0.46978,-0.44788,-0.49743,-0.53149,-0.5266,-0.51444,-0.43452,-0.36845
Jul1992,-0.18962,1.09345,2.12757,2.04124,2.03784,1.86087,1.81324,1.98858,1.75068,1.63051,1.58726,1.49964,1.42178,1.36272,1.31113,1.07158,1.40128,1.3207,1.20372,1.15661,0.87169,0.92924,0.86972,0.76268,0.66013,0.51607,0.37715,0.20164,-0.02529,0.02204,0.06131,0.2023,0.01594,-0.0557,-0.05434,-0.11101,-0.16679,-0.1743,-0.20191,-0.4955,-0.50421,-0.48722,-0.46689,-0.51419,-0.54787,-0.54393,-0.53117,-0.45354
Aug1992,1.72694,0.97973,1.48641,2.15287,2.11102,2.08067,1.91939,1.86324,2.02958,1.81303,1.69861,1.66045,1.57916,1.50679,1.44801,1.4005,1.18111,1.47766,1.40575,1.30612,1.26014,1.00833,1.06006,1.0045,0.90172,0.80194,0.65987,0.51862,0.34483,0.11377,0.15633,0.19565,0.33006,0.15124,0.08169,0.0835,0.02515,-0.03177,-0.04304,-0.07679,-0.37104,-0.38543,-0.3697,-0.34586,-0.39577,-0.42824,-0.42549,-0.41415
Sep1992,1.30389,1.91029,1.29722,1.69373,2.26746,2.2205,2.17532,1.99317,1.93209,2.0911,1.88343,1.76347,1.72661,1.64859,1.5778,1.51632,1.46787,1.25675,1.53646,1.46016,1.36461,1.32057,1.08293,1.13563,1.08117,0.97942,0.87813,0.73549,0.59251,0.41829,0.1882,0.22745,0.26582,0.394,0.21897,0.15035,0.15132,0.09178,0.03437,0.02018,-0.01565,-0.3106,-0.32623,-0.31297,-0.29137,-0.34137,-0.37445,-0.37175
Oct1992,-0.29122,0.26275,0.84279,0.64287,1.04898,1.91308,1.90974,1.95842,1.82537,1.74143,1.91874,1.73028,1.63574,1.60159,1.51792,1.45046,1.38475,1.32339,1.12522,1.37883,1.31597,1.22813,1.18722,0.96383,1.01473,0.96421,0.87165,0.78376,0.65346,0.51866,0.33822,0.11837,0.15847,0.19841,0.32108,0.15188,0.08557,0.0872,0.03243,-0.01607,-0.02774,-0.06087,-0.34829,-0.36092,-0.34791,-0.32872,-0.37485,-0.40911
Nov1992,-1.08749,-1.19458,-0.60816,0.10326,-0.02198,0.45337,1.41676,1.48811,1.63989,1.53463,1.47397,1.69163,1.46138,1.37346,1.3372,1.24448,1.17268,1.12479,1.07955,0.88928,1.16696,1.10414,1.01109,0.97582,0.74218,0.79529,0.74101,0.65418,0.57428,0.45492,0.33933,0.16638,-0.0348,0.00806,0.04921,0.18215,0.01072,-0.05151,-0.04846,-0.09842,-0.14397,-0.15099,-0.17717,-0.45851,-0.46456,-0.44794,-0.43216,-0.47598
Dec1992,-0.24597,-1.00306,-1.10105,-0.71958,-0.12044,-0.19836,0.28592,1.31697,1.40314,1.57949,1.49183,1.43805,1.6537,1.39928,1.30071,1.26403,1.17155,1.09991,1.05744,1.02118,0.83978,1.11591,1.05314,0.9555,0.91957,0.68852,0.73812,0.68667,0.60283,0.52502,0.40873,0.29701,0.12709,-0.07202,-0.02665,0.01384,0.14719,-0.02265,-0.08358,-0.08151,-0.12838,-0.17193,-0.17671,-0.19813,-0.47521,-0.47809,-0.46272,-0.44808
Jan1993,0.11661,-0.23499,-0.90596,-1.00462,-0.70826,-0.18382,-0.24704,0.25079,1.28533,1.37938,1.56105,1.47106,1.41086,1.62014,1.36373,1.27282,1.23554,1.1406,1.06822,1.02323,0.97654,0.78114,1.07061,1.01067,0.90951,0.87204,0.64897,0.71573,0.66618,0.58634,0.51015,0.39303,0.27731,0.10777,-0.08777,-0.04147,0.00614,0.12978,-0.04197,-0.10861,-0.10674,-0.15395,-0.19828,-0.20634,-0.22546,-0.49438,-0.50338,-0.48607
Feb1993,1.82443,1.31277,1.0053,0.27752,0.09621,0.32448,0.70981,0.61665,0.94843,1.65385,1.74707,1.91002,1.85483,1.77381,1.95923,1.75514,1.66178,1.62305,1.52348,1.43978,1.37242,1.30647,1.10917,1.36126,1.29265,1.20221,1.15966,0.95887,1.01203,0.96342,0.88263,0.80028,0.67714,0.55096,0.38106,0.1763,0.21557,0.26218,0.37324,0.20932,0.14286,0.14175,0.08926,0.04085,0.02795,0.00629,-0.26229,-0.27333
Mar1993,0.39363,1.27405,1.09794,0.91733,0.43985,0.2679,0.45002,0.73876,0.65857,0.93487,1.59976,1.69101,1.8684,1.83921,1.78159,1.98689,1.77947,1.68085,1.64316,1.54196,1.44589,1.37208,1.31037,1.12306,1.3853,1.32096,1.2333,1.19077,0.98349,1.0282,0.97916,0.89625,0.80829,0.68139,0.55697,0.38687,0.1806,0.2222,0.27017,0.3843,0.2267,0.15893,0.15831,0.10645,0.0581,0.04527,0.03047,-0.22527
Apr1993,-0.4068,-0.12904,0.76505,0.70231,0.55439,0.1357,0.01057,0.17556,0.4651,0.41302,0.70848,1.47331,1.5639,1.78177,1.7433,1.71159,1.92792,1.69517,1.62909,1.59171,1.47829,1.37791,1.3022,1.23953,1.0523,1.33756,1.26746,1.17264,1.13434,0.91243,0.96139,0.9095,0.82601,0.73362,0.6043,0.47857,0.30399,0.09904,0.14626,0.19648,0.31936,0.15785,0.08956,0.08909,0.03876,-0.01047,-0.01969,-0.02585
May1993,0.12979,-0.34579,-0.12554,0.5796,0.54122,0.42777,0.07258,-0.06489,0.07773,0.33443,0.29694,0.56163,1.34116,1.43433,1.68525,1.61323,1.6137,1.81804,1.60021,1.52332,1.48851,1.37871,1.28179,1.21621,1.16448,0.98998,1.28428,1.21791,1.11816,1.08152,0.86807,0.9202,0.86861,0.78434,0.69219,0.56727,0.44448,0.27537,0.08646,0.13446,0.18454,0.3034,0.15602,0.09355,0.09249,0.04258,-0.00783,-0.01612
Jun1993,0.46384,0.26512,-0.17781,-0.02235,0.59662,0.57147,0.47014,0.13504,0.00497,0.13641,0.37162,0.32958,0.57346,1.30114,1.40793,1.64412,1.5711,1.57502,1.76151,1.56243,1.48579,1.4542,1.353,1.2625,1.20129,1.15286,0.9912,1.2717,1.21018,1.11365,1.08125,0.87731,0.92597,0.87588,0.79401,0.70528,0.58454,0.46723,0.30733,0.12439,0.16986,0.21566,0.3321,0.19165,0.13009,0.12842,0.07804,0.02934
Jul1993,0.84157,0.71874,0.44123,-0.03008,0.09524,0.67438,0.65238,0.55082,0.23655,0.10616,0.22923,0.4525,0.40739,0.63952,1.34005,1.44721,1.67732,1.60237,1.61299,1.79148,1.59139,1.52738,1.49594,1.3923,1.29943,1.23466,1.17852,1.02451,1.28807,1.22765,1.13407,1.10371,0.90743,0.95281,0.90498,0.82506,0.73923,0.62034,0.50384,0.35004,0.16044,0.20409,0.24813,0.36202,0.22493,0.16203,0.16096,0.1102
Aug1993,-0.11975,0.49322,0.52844,0.36038,-0.04637,0.07827,0.61772,0.5971,0.50667,0.21747,0.0972,0.21264,0.42215,0.37759,0.59766,1.25751,1.35787,1.57758,1.51568,1.52648,1.68499,1.49456,1.43781,1.41312,1.31819,1.23774,1.18151,1.13195,0.98375,1.24186,1.18744,1.09841,1.06843,0.87595,0.91913,0.8728,0.79611,0.71359,0.6006,0.48768,0.33838,0.15397,0.19805,0.24364,0.35441,0.2214,0.15921,0.1573
Sep1993,-0.95118,-0.63977,0.03293,0.17939,0.14645,-0.19094,-0.03718,0.52397,0.50619,0.41979,0.12515,0.00942,0.12689,0.33564,0.29309,0.51841,1.18529,1.293,1.50899,1.44597,1.45215,1.60902,1.41659,1.36558,1.34229,1.24865,1.17228,1.11942,1.071,0.92194,1.17777,1.12535,1.04009,1.01143,0.81917,0.86403,0.81752,0.74272,0.66172,0.55072,0.43996,0.29131,0.1111,0.15507,0.19929,0.3115,0.17779,0.11679
Oct1993,0.36994,-0.09831,-0.13917,0.15399,0.19399,0.12261,-0.15406,-0.02605,0.50365,0.48087,0.40232,0.11577,-0.00209,0.11252,0.31864,0.2764,0.50531,1.13892,1.23011,1.41801,1.36552,1.37125,1.50564,1.32997,1.28871,1.26825,1.18539,1.12232,1.07814,1.03563,0.89182,1.13957,1.09005,1.00771,0.97728,0.79324,0.83836,0.79406,0.72281,0.64796,0.54291,0.43663,0.2918,0.12043,0.1623,0.20531,0.31696,0.18625
Nov1993,1.41491,1.15132,0.9944,0.88659,0.93533,0.91009,0.75983,0.4227,0.43044,0.84474,0.80757,0.72872,0.4764,0.36427,0.46737,0.65147,0.61186,0.80081,1.341,1.4154,1.58063,1.52048,1.53386,1.65686,1.51339,1.47991,1.4586,1.37926,1.31656,1.26684,1.21743,1.09674,1.31633,1.26936,1.18675,1.15612,0.99335,1.03429,0.99379,0.92308,0.85025,0.74802,0.64792,0.51261,0.34303,0.37794,0.41038,0.51228
Dec1993,-0.91819,0.68204,0.65792,0.48124,0.42338,0.54994,0.56261,0.47303,0.18432,0.22068,0.66794,0.63134,0.54114,0.27239,0.16646,0.27779,0.47073,0.4308,0.63381,1.20741,1.28327,1.4631,1.40431,1.41011,1.5379,1.38749,1.34973,1.32874,1.25042,1.19053,1.14897,1.10797,0.98255,1.20876,1.16311,1.08271,1.05641,0.88791,0.93225,0.89128,0.82382,0.75375,0.65459,0.55917,0.42412,0.26031,0.29735,0.3317
Jan1994,0.11054,-0.64956,0.55338,0.56719,0.3864,0.33341,0.48075,0.52088,0.43039,0.13577,0.17356,0.61204,0.59203,0.49708,0.23826,0.12699,0.23642,0.43071,0.38814,0.59168,1.16792,1.24835,1.44269,1.38728,1.39345,1.52558,1.36722,1.32101,1.30047,1.22257,1.16262,1.12133,1.08448,0.95565,1.18626,1.13454,1.05872,1.0292,0.86075,0.90254,0.86177,0.79447,0.72335,0.62286,0.52967,0.40034,0.23346,0.27482
Feb1994,0.1594,0.08348,-0.49315,0.5347,0.54224,0.36948,0.33207,0.48427,0.52946,0.46006,0.17671,0.1999,0.6409,0.62156,0.54701,0.27967,0.17176,0.27957,0.47022,0.42985,0.62944,1.19477,1.27925,1.46129,1.40255,1.40651,1.53857,1.38101,1.33211,1.31252,1.23422,1.17433,1.13272,1.09785,0.96687,1.20386,1.14994,1.06909,1.0335,0.86576,0.90791,0.8655,0.79736,0.72583,0.62496,0.53213,0.40948,0.24597
Mar1994,-0.18464,-0.06779,-0.04645,-0.43392,0.34131,0.36163,0.22771,0.18419,0.31478,0.36358,0.29094,0.06183,0.09455,0.51959,0.50184,0.41782,0.15527,0.05307,0.15699,0.34308,0.31482,0.51206,1.08825,1.19332,1.39393,1.34131,1.34858,1.49282,1.318,1.26017,1.24124,1.16187,1.1021,1.06046,1.02702,0.88924,1.14072,1.08739,1.00235,0.96717,0.79416,0.83297,0.78931,0.72168,0.65116,0.5515,0.46484,0.3494
Apr1994,-0.73321,-0.69932,-0.49537,-0.48227,-0.73229,-0.09608,-0.04135,-0.17068,-0.20545,-0.06271,-0.00636,-0.04359,-0.22091,-0.148,0.30092,0.28224,0.19454,-0.07988,-0.18973,-0.08086,0.11344,0.09167,0.31071,0.93929,1.06423,1.28839,1.2324,1.23477,1.38907,1.19811,1.14699,1.12587,1.04576,0.98214,0.94173,0.91514,0.76893,1.04146,0.99056,0.9046,0.87519,0.69309,0.73368,0.68772,0.62122,0.54994,0.45163,0.37197
May1994,0.91841,-0.03341,-0.17307,-0.11564,-0.13161,-0.36375,0.17616,0.18103,0.07144,0.0419,0.16822,0.20079,0.12213,-0.03839,0.01276,0.43618,0.40896,0.33283,0.06114,-0.04174,0.06357,0.24318,0.22129,0.41976,1.02424,1.16003,1.38053,1.3234,1.31704,1.46134,1.29368,1.24653,1.22575,1.14218,1.07486,1.03306,1.00297,0.86724,1.11641,1.06632,0.97825,0.94598,0.77631,0.81362,0.77047,0.70552,0.63632,0.54157
Jun1994,0.48106,0.85924,0.09503,-0.06111,-0.02734,-0.03915,-0.26197,0.23325,0.23365,0.13328,0.10562,0.21387,0.24388,0.17159,0.0122,0.06477,0.46823,0.44452,0.37437,0.11279,0.01575,0.11669,0.28425,0.26219,0.4483,1.02114,1.1555,1.36571,1.31319,1.30521,1.44296,1.28064,1.23619,1.21606,1.13641,1.07325,1.03302,1.00341,0.87468,1.11181,1.06429,0.97965,0.94968,0.78871,0.82312,0.7814,0.71758,0.65124
Jul1994,-0.12209,0.12991,0.69824,-0.00566,-0.11895,-0.07315,-0.07418,-0.29378,0.18681,0.18653,0.08829,0.06127,0.16239,0.19487,0.1305,-0.02345,0.02941,0.42462,0.40061,0.32849,0.07709,-0.01835,0.08088,0.24332,0.22193,0.40604,0.96984,1.10419,1.30467,1.25531,1.24974,1.3868,1.22218,1.18059,1.16129,1.08442,1.02488,0.98592,0.96182,0.83339,1.07247,1.0262,0.94503,0.91636,0.75679,0.79012,0.74837,0.68536
Aug1994,-0.94981,-0.7171,-0.2668,0.39244,-0.17894,-0.24242,-0.18782,-0.18293,-0.38313,0.07143,0.07613,-0.01548,-0.03875,0.05579,0.09406,0.04286,-0.09642,-0.04084,0.34127,0.31794,0.25354,0.01405,-0.07644,0.01577,0.16974,0.15107,0.3308,0.8762,1.0037,1.20506,1.16329,1.16205,1.29812,1.13081,1.08981,1.07022,0.99708,0.94041,0.90558,0.88372,0.7561,0.99341,0.95305,0.87786,0.85355,0.69677,0.72933,0.68781
Sep1994,1.54121,0.3291,0.11002,0.24218,0.6701,0.06515,-0.04972,-0.01212,-0.01244,-0.21889,0.23054,0.23168,0.1407,0.1131,0.20455,0.23501,0.17596,0.02957,0.0831,0.45461,0.43309,0.37033,0.1349,0.04597,0.13771,0.28766,0.26446,0.43607,0.96027,1.08387,1.27369,1.22926,1.22608,1.35585,1.19725,1.15664,1.13746,1.06452,1.00844,0.97236,0.95059,0.8282,1.05943,1.01702,0.93916,0.9132,0.75821,0.7902
Oct1994,0.85174,1.08729,0.70856,0.53136,0.52463,0.76899,0.271,0.11691,0.1293,0.12594,-0.07947,0.3453,0.33832,0.25046,0.22505,0.31027,0.34458,0.30462,0.1662,0.22153,0.55858,0.53797,0.47822,0.25897,0.17609,0.25909,0.39546,0.37074,0.52374,1.00243,1.11822,1.29835,1.25452,1.24727,1.36454,1.2167,1.18087,1.16298,1.09221,1.03714,1.00312,0.98177,0.86607,1.0831,1.04234,0.9711,0.9463,0.80078
Nov1994,2.15012,1.80641,1.89294,1.74754,1.64432,1.61315,1.59226,1.24872,1.01198,0.95118,0.90786,0.72095,1.09706,1.06967,0.99099,0.95911,1.01854,1.0124,0.93174,0.78883,0.81375,1.07085,1.06437,1.00692,0.83131,0.75759,0.82665,0.94062,0.90699,1.02197,1.4169,1.54262,1.68119,1.63469,1.60791,1.69052,1.58611,1.54949,1.53397,1.46321,1.40723,1.37107,1.35385,1.27133,1.44592,1.38899,1.30509,1.27055
Dec1994,-0.99491,1.81881,1.54177,1.67692,1.49797,1.38773,1.36787,1.38063,1.0249,0.80808,0.76582,0.72434,0.5195,0.89913,0.87314,0.79763,0.77149,0.83438,0.8403,0.77348,0.64677,0.67393,0.93897,0.92524,0.8673,0.68689,0.60923,0.68142,0.7997,0.7694,0.89283,1.30343,1.42476,1.57067,1.52398,1.50143,1.59013,1.4773,1.44443,1.42949,1.3602,1.30636,1.27164,1.25372,1.16361,1.33507,1.28774,1.21253
Jan1995,-1.73957,-1.70497,0.78673,0.9509,1.16669,0.95635,0.85581,0.86659,0.98975,0.58617,0.39389,0.35931,0.35101,0.13867,0.53104,0.51665,0.44189,0.42496,0.49549,0.51821,0.45571,0.32457,0.36046,0.66203,0.64614,0.58896,0.40724,0.35177,0.42697,0.5549,0.53028,0.66224,1.09985,1.21253,1.37735,1.32834,1.31659,1.41574,1.29046,1.26056,1.24472,1.17823,1.12652,1.09477,1.079,0.97985,1.17091,1.13247
Feb1995,-0.95644,-1.60472,-1.66664,0.14171,0.46598,0.73074,0.51729,0.44504,0.49796,0.71341,0.31556,0.14767,0.13269,0.1359,-0.05028,0.33513,0.33255,0.25577,0.23778,0.31806,0.35025,0.29124,0.15649,0.20086,0.51003,0.49525,0.43756,0.25184,0.19795,0.27203,0.40858,0.38406,0.52286,0.97959,1.09172,1.27085,1.22425,1.21484,1.31853,1.18225,1.15203,1.13496,1.06845,1.01813,0.98633,0.96908,0.86866,1.06693
Mar1995,-0.78802,-1.0935,-1.65786,-1.78422,-0.24392,0.03803,0.28629,0.0966,0.04156,0.11775,0.35077,0.01507,-0.10988,-0.11256,-0.11,-0.29212,0.06664,0.06773,-0.00401,-0.01804,0.07427,0.11477,0.06532,-0.05013,-0.00159,0.31325,0.30595,0.24842,0.06145,0.00966,0.08029,0.21801,0.1878,0.33289,0.81596,0.92908,1.1258,1.08388,1.07806,1.19037,1.03925,1.00488,0.9854,0.91978,0.87138,0.84095,0.82624,0.72709
Apr1995,0.19956,-0.44938,-0.74705,-1.27587,-1.44048,-0.17566,0.07064,0.28071,0.11012,0.06867,0.11907,0.33238,0.02705,-0.08337,-0.08066,-0.09027,-0.28157,0.07623,0.06839,-0.00201,-0.01718,0.07837,0.12031,0.07782,-0.0417,0.00521,0.33967,0.34311,0.28586,0.08702,0.02652,0.09895,0.24189,0.20967,0.35593,0.85105,0.97507,1.1814,1.13393,1.12052,1.23491,1.08331,1.04673,1.02598,0.95825,0.90869,0.87678,0.86128
May1995,0.51222,0.28334,-0.19959,-0.50461,-0.9754,-1.14406,-0.05884,0.11177,0.28982,0.14738,0.12153,0.15943,0.32301,0.05792,-0.04639,-0.02828,-0.05188,-0.22371,0.0982,0.09188,0.02831,0.01175,0.10332,0.13885,0.09958,-0.02342,0.02838,0.3536,0.36317,0.31917,0.12475,0.06058,0.13261,0.26994,0.23882,0.3829,0.86717,0.99218,1.17868,1.13578,1.12042,1.22777,1.07758,1.04261,1.02293,0.95968,0.91335,0.88354
Jun1995,0.99151,0.73213,0.50071,0.02724,-0.28504,-0.74335,-0.92797,0.1062,0.25591,0.41677,0.28554,0.25287,0.28311,0.42949,0.17166,0.07333,0.0899,0.06659,-0.09937,0.21005,0.20506,0.14339,0.12195,0.20739,0.23516,0.19075,0.06907,0.11362,0.42662,0.43835,0.40047,0.21555,0.15178,0.21971,0.34815,0.31532,0.45145,0.914,1.03513,1.20906,1.16656,1.14937,1.24983,1.10847,1.07386,1.05492,0.99292,0.94836
Jul1995,-1.05404,0.01104,0.31844,0.21036,-0.17519,-0.44027,-0.85853,-1.03065,-0.0509,0.09783,0.25761,0.12929,0.09492,0.13356,0.28924,0.04389,-0.0455,-0.02443,-0.04803,-0.20725,0.09251,0.08759,0.02909,0.00921,0.09395,0.12671,0.09269,-0.02174,0.0277,0.33524,0.34768,0.31472,0.13551,0.07313,0.13842,0.26456,0.2332,0.36667,0.82149,0.93602,1.11928,1.08062,1.07071,1.17678,1.03427,0.99926,0.97953,0.91871
Aug1995,-1.71193,-1.7828,-0.72535,-0.19708,-0.14132,-0.42094,-0.63796,-1.01163,-1.1625,-0.25656,-0.10968,0.04584,-0.07261,-0.10482,-0.05529,0.10806,-0.11294,-0.18836,-0.16093,-0.18314,-0.32689,-0.04308,-0.04744,-0.10482,-0.12224,-0.0399,-0.0026,-0.02937,-0.14282,-0.09492,0.20629,0.22123,0.19212,0.01849,-0.03923,0.02479,0.14948,0.12064,0.25454,0.69805,0.80452,0.99093,0.96048,0.95758,1.06872,0.92625,0.89269,0.87258
Sep1995,0.08151,-1.34416,-1.52438,-0.69382,-0.22078,-0.15675,-0.43066,-0.63864,-1.00716,-1.16044,-0.26155,-0.11463,0.04017,-0.07884,-0.11009,-0.0597,0.10283,-0.11742,-0.18781,-0.15912,-0.17969,-0.31949,-0.03855,-0.04177,-0.0991,-0.11648,-0.03663,0.00039,-0.02521,-0.14173,-0.09277,0.20369,0.21855,0.18753,0.01635,-0.03997,0.02269,0.14575,0.11734,0.24915,0.68817,0.79363,0.97907,0.95012,0.94804,1.06041,0.91735,0.88433
Oct1995,0.04111,-0.03593,-0.86996,-1.1723,-0.61755,-0.30812,-0.2197,-0.47969,-0.68428,-1.01917,-1.18659,-0.32314,-0.18711,-0.03528,-0.14631,-0.17731,-0.11228,0.07607,-0.12782,-0.18595,-0.15995,-0.18209,-0.31728,-0.04166,-0.04399,-0.10319,-0.12133,-0.04579,-0.01385,-0.04323,-0.17139,-0.12377,0.16518,0.18212,0.14993,-0.01516,-0.07052,-0.00895,0.11296,0.09199,0.22078,0.64278,0.73936,0.9193,0.89461,0.89881,1.00977,0.87315
Nov1995,-1.51851,-1.35478,-1.27302,-1.85464,-1.86153,-1.21577,-0.82812,-0.66706,-0.83602,-0.98153,-1.26007,-1.392,-0.66737,-0.54273,-0.39811,-0.48512,-0.50399,-0.42711,-0.23198,-0.4058,-0.4502,-0.41325,-0.43073,-0.54595,-0.28945,-0.29759,-0.35433,-0.36228,-0.28937,-0.24609,-0.25223,-0.36698,-0.31185,-0.03151,-0.0126,-0.02957,-0.19564,-0.24771,-0.18651,-0.06416,-0.08206,0.04951,0.47116,0.56061,0.74597,0.72888,0.73651,0.85611
Dec1995,-0.89009,-1.51062,-1.56551,-1.51376,-1.9357,-2.0084,-1.47325,-1.09378,-0.88923,-1.02117,-1.15137,-1.40496,-1.51668,-0.83057,-0.70582,-0.56389,-0.64172,-0.65964,-0.58058,-0.38236,-0.52934,-0.57703,-0.53386,-0.54841,-0.66047,-0.41091,-0.41944,-0.47259,-0.47645,-0.40365,-0.35909,-0.36001,-0.46944,-0.41273,-0.13243,-0.11401,-0.12818,-0.29156,-0.34288,-0.28312,-0.15815,-0.17337,-0.03863,0.38619,0.47399,0.65858,0.64609,0.65749
Jan1996,-0.1115,-0.78043,-1.43459,-1.50213,-1.47621,-1.82511,-1.97024,-1.54783,-1.17145,-0.9678,-1.08166,-1.19596,-1.44553,-1.52678,-0.87536,-0.76411,-0.62855,-0.70266,-0.72186,-0.64285,-0.45327,-0.60039,-0.64373,-0.60245,-0.61558,-0.71991,-0.46957,-0.45041,-0.50158,-0.50026,-0.42989,-0.38878,-0.39699,-0.50466,-0.44894,-0.17133,-0.14576,-0.16708,-0.3322,-0.38866,-0.33055,-0.20842,-0.22447,-0.09404,0.33315,0.42725,0.61276,0.60525
Feb1996,1.65817,1.06056,0.41407,-0.44318,-0.45541,-0.45973,-0.83019,-1.02591,-0.70462,-0.44817,-0.40003,-0.63385,-0.82509,-1.10763,-1.23219,-0.50118,-0.38316,-0.24135,-0.33007,-0.34814,-0.27936,-0.11494,-0.29579,-0.34548,-0.31839,-0.3324,-0.44971,-0.19208,-0.16925,-0.22402,-0.22609,-0.15891,-0.12954,-0.15602,-0.27583,-0.22493,0.05251,0.07962,0.04981,-0.11316,-0.16961,-0.11394,0.00441,-0.01524,0.11119,0.53011,0.63076,0.80464
Mar1996,2.17604,2.32233,1.99172,1.74489,1.26371,1.08983,1.07211,0.78096,0.57812,0.6995,0.69632,0.63923,0.30941,0.04639,-0.28576,-0.47049,0.30143,0.41014,0.5392,0.43505,0.41036,0.43287,0.53073,0.33296,0.25471,0.25405,0.2456,0.10722,0.37882,0.39453,0.3367,0.32011,0.37105,0.37843,0.33353,0.20926,0.24521,0.51464,0.53253,0.49566,0.34619,0.28698,0.34145,0.44648,0.42019,0.52962,0.91363,1.01754
